URL,plt,lh_si,pagesize,numreq,fcp,domC
https://clutch.co/,9.638s,2.828,769,38,2.194,7.233
https://clutch.co/,17.558s,5.595,769,42,5.112,10.439
https://congo.cd/,7.944s,1.248,206,18,1.297,4.660
https://congo.cd/,8.756s,2.216,206,18,2.262,5.477
https://congo.cd/,12.029s,3.182,206,18,3.230,7.789
https://convertio.co/,8.360s,1.667,860,24,1.512,5.437
https://convertio.co/,9.407s,5.155,860,23,5.146,8.652
https://convertio.co/,7.476s,1.805,860,24,1.803,5.528
https://coolors.co/,14.973s,6.782,2370,40,3.128,5.414
https://coolors.co/,21.021s,25.940,2370,40,3.211,6.810
https://coolors.co/,15.538s,16.849,2370,41,2.044,4.084
https://cop27.eg/,5.511s,0.000,260,21,-,4.734
https://cop27.eg/,5.366s,0.000,256,20,-,4.975
https://cop27.eg/,5.480s,0.000,260,21,-,4.681
https://ctonline.mx/,20.390s,12.196,13406,259,5.262,18.947
https://ctonline.mx/,24.621s,11.263,13407,262,4.013,19.009
https://ctonline.mx/,21.579s,14.470,13406,259,7.201,20.094
https://cu.edu.eg/ar/Home,9.304s,5.845,1732,96,4.362,8.799
https://cu.edu.eg/ar/Home,8.418s,5.344,1733,97,3.761,8.074
https://cu.edu.eg/ar/Home,11.458s,7.873,1732,96,6.594,11.089
https://daffodilvarsity.edu.bd/,13.506s,11.730,6034,132,2.412,13.345
https://daffodilvarsity.edu.bd/,12.999s,10.822,6034,132,3.779,12.847
https://daffodilvarsity.edu.bd/,13.712s,12.488,6034,132,3.362,13.539
https://dailypost.ng/,14.332s,5.140,1726,140,2.093,4.182
https://dailypost.ng/,16.786s,5.017,1821,175,2.243,3.967
https://dailypost.ng/,18.684s,6.353,1727,141,3.295,5.487
https://danbooru.donmai.us/,8.148s,6.506,951,36,6.114,7.045
https://danbooru.donmai.us/,7.667s,6.048,951,37,5.762,6.480
https://danbooru.donmai.us/,7.120s,5.838,951,36,5.478,6.278
https://dantri.com.vn/,30.096s,7.377,2062,190,4.077,18.656
https://dantri.com.vn/,22.939s,5.457,2041,184,1.951,17.032
https://dantri.com.vn/,32.380s,7.116,3015,228,3.122,26.021
https://dbe.com.et/,5.355s,5.134,989,38,4.433,4.964
https://dbe.com.et/,5.537s,5.183,989,38,4.529,5.035
https://dbe.com.et/,5.371s,5.004,989,38,4.348,4.863
https://decrypt.co/,49.151s,10.766,2357,350,8.546,43.162
https://decrypt.co/,43.431s,9.603,2322,346,8.379,40.638
https://decrypt.co/,38.539s,8.818,2286,336,8.778,36.511
https://deped.gov.ph/,11.101s,9.952,1355,102,7.862,10.930
https://deped.gov.ph/,10.905s,9.520,1371,102,6.883,10.584
https://deped.gov.ph/,7.931s,6.491,1359,102,4.473,7.730
https://dergipark.org.tr/en/,9.138s,3.543,3851,71,2.495,8.145
https://dergipark.org.tr/en/,13.497s,8.418,3851,71,8.029,12.050
https://dergipark.org.tr/en/,10.244s,5.377,3851,71,5.114,9.252
https://dghs.gov.bd/,46.005s,16.422,10223,159,8.046,41.128
https://dghs.gov.bd/,48.001s,15.093,7401,156,8.121,42.709
https://dghs.gov.bd/,48.195s,15.958,10223,156,9.787,40.066
https://dgip.gov.pk/,6.653s,4.258,6109,102,4.229,5.707
https://dgip.gov.pk/,9.739s,4.447,7062,102,4.240,8.614
https://dgip.gov.pk/,8.723s,6.989,6109,102,6.962,7.788
https://dhakaeducationboard.gov.bd/,12.527s,7.117,4246,50,6.195,12.116
https://dhakaeducationboard.gov.bd/,7.191s,5.404,4245,49,4.145,6.976
https://dhakaeducationboard.gov.bd/,11.219s,7.968,4245,49,6.645,10.982
https://dica.gov.mm/,9.318s,10.838,3724,63,5.478,8.136
https://dica.gov.mm/,9.214s,9.936,3724,63,5.427,7.577
https://dica.gov.mm/,11.254s,9.712,3724,63,5.462,8.849
https://digiskills.pk/,16.315s,13.174,3110,77,7.686,13.873
https://digiskills.pk/,10.860s,8.670,3110,77,3.379,10.088
https://digiskills.pk/,10.961s,9.236,3110,77,3.711,10.170
https://divar.ir/,22.709s,10.378,1101,43,7.161,21.900
https://divar.ir/,23.733s,11.843,898,33,7.446,23.283
https://divar.ir/,16.155s,11.518,875,32,7.118,12.323
https://dns-shop.ru/,5.816s,4.532,1,3,4.578,4.480
https://dns-shop.ru/,2.784s,1.338,1,3,1.379,1.243
https://dns-shop.ru/,3.392s,1.564,1,3,1.612,0.939
https://doh.gov.ph/,43.866s,6.714,9075,88,5.262,43.179
https://doh.gov.ph/,40.456s,5.637,9332,98,3.540,39.785
https://doh.gov.ph/,40.612s,7.084,9055,86,4.845,39.800
https://drcactu.cd/,9.147s,6.429,1501,41,5.227,6.775
https://drcactu.cd/,9.356s,6.851,1501,41,5.595,7.212
https://drcactu.cd/,8.280s,6.771,1502,42,5.271,7.423
https://dsma.edu.mm/,4.332s,3.267,670,16,3.079,3.312
https://dsma.edu.mm/,3.886s,2.547,670,16,2.376,2.669
https://dsma.edu.mm/,4.862s,3.485,670,16,3.327,3.651
https://dzen.ru/,120.090s,0.000,487,706,120.062,119.994
https://dzen.ru/,120.136s,0.000,567,499,120.112,120.046
https://dzen.ru/,120.113s,0.000,600,537,119.679,120.113
https://eaes.edu.et/,7.239s,3.461,1080,27,3.334,6.794
https://eaes.edu.et/,9.532s,4.512,1080,27,4.295,9.290
https://eaes.edu.et/,7.748s,4.147,1080,27,4.043,6.809
https://edomex.gob.mx/,10.228s,7.044,7015,130,3.796,8.768
https://edomex.gob.mx/,12.314s,8.525,7015,130,4.645,10.771
https://edomex.gob.mx/,9.860s,6.242,7035,131,3.429,7.931
https://educationnewshub.co.ke/,4.414s,3.552,74,6,3.593,3.738
https://educationnewshub.co.ke/,7.510s,4.758,74,6,4.796,5.036
https://educationnewshub.co.ke/,3.108s,1.826,74,6,1.810,2.057
https://ega.go.tz/,25.166s,10.149,46491,128,6.982,24.799
https://ega.go.tz/,22.230s,9.060,46528,116,6.941,21.556
https://ega.go.tz/,17.165s,11.288,46529,117,5.261,16.479
https://egx.com.eg/ar/homepage.aspx,10.139s,4.968,32,41,4.729,9.066
https://egx.com.eg/ar/homepage.aspx,9.065s,5.341,32,41,5.347,8.141
https://egx.com.eg/ar/homepage.aspx,9.602s,4.064,32,40,3.755,8.796
https://egymonuments.gov.eg/,34.306s,29.028,9248,111,2.696,32.077
https://egymonuments.gov.eg/,37.623s,28.564,9248,112,2.864,32.079
https://egymonuments.gov.eg/,36.305s,29.983,8754,112,4.995,33.467
https://eijssa.journals.ekb.eg/,0.000s,11.640,0,0,-,0.000
https://eijssa.journals.ekb.eg/,6.235s,2.700,499,41,2.395,5.138
https://eijssa.journals.ekb.eg/,5.990s,2.879,499,41,2.415,4.865
https://electrek.co/,17.666s,9.614,13113,59,8.894,14.206
https://electrek.co/,12.554s,2.684,13113,59,2.208,7.421
https://electrek.co/,12.076s,3.461,13113,59,3.043,8.496
https://elisdn.ru/,5.384s,2.312,210,22,2.344,5.159
https://elisdn.ru/,4.157s,1.871,210,22,1.901,3.939
https://elisdn.ru/,7.933s,4.714,210,22,4.746,7.712
https://emalls.ir/,6.521s,3.168,312,23,2.912,4.307
https://emalls.ir/,9.428s,5.616,313,24,5.261,6.813
https://emalls.ir/,8.394s,3.794,402,27,3.245,5.587
https://emis.gov.eg/,6.677s,4.904,961,52,4.379,5.888
https://emis.gov.eg/,7.494s,4.714,961,52,3.930,6.103
https://emis.gov.eg/,10.248s,8.543,962,53,8.096,9.533
https://emisoras.com.mx/,13.358s,3.390,746,135,2.667,9.561
https://emisoras.com.mx/,16.407s,4.153,746,135,3.479,9.317
https://emisoras.com.mx/,15.621s,6.308,745,134,5.635,11.513
https://enabiz.gov.tr/,15.942s,5.939,4240,54,3.274,13.830
https://enabiz.gov.tr/,16.024s,6.223,4240,54,3.178,13.472
https://enabiz.gov.tr/,17.410s,7.428,4240,54,4.762,15.316
https://erothots.co/en/yzt,13.670s,3.338,1463,44,2.562,9.322
https://erothots.co/en/yzt,14.029s,3.647,1463,44,2.788,9.991
https://erothots.co/en/yzt,13.745s,3.785,1463,44,3.062,9.704
https://ethernet.edu.et/,17.430s,8.909,3814,127,7.929,9.991
https://ethernet.edu.et/,15.512s,4.049,3814,127,3.401,4.987
https://ethernet.edu.et/,14.189s,3.865,3814,127,3.215,5.550
https://etoland.co.kr/plugin/mobile/,9.988s,3.438,1890,97,3.179,7.591
https://etoland.co.kr/plugin/mobile/,12.766s,3.737,1912,100,3.429,8.737
https://etoland.co.kr/plugin/mobile/,13.770s,6.633,1888,97,6.383,10.774
https://etrade.gov.et/,10.158s,9.365,925,29,9.013,9.576
https://etrade.gov.et/,7.242s,6.306,925,29,5.916,6.463
https://etrade.gov.et/,7.317s,6.789,925,29,6.445,6.722
https://ewn.co.za/,12.539s,5.567,604,39,3.526,5.284
https://ewn.co.za/,14.027s,5.572,604,39,1.916,3.745
https://ewn.co.za/,11.304s,4.004,604,39,1.831,3.078
https://exblog.jp/,17.026s,6.587,3164,105,4.212,8.833
https://exblog.jp/,16.309s,5.072,3165,107,3.379,10.240
https://exblog.jp/,15.257s,5.810,3165,107,4.401,8.809
https://exo.ir/,18.477s,8.633,1725,69,5.230,14.970
https://exo.ir/,17.881s,8.394,1726,70,4.404,14.375
https://exo.ir/,16.819s,7.890,1725,69,4.311,14.084
https://farangmart.co.th/,15.137s,4.190,986,129,3.776,8.978
https://farangmart.co.th/,14.389s,3.980,1007,132,3.366,8.508
https://farangmart.co.th/,11.249s,2.742,1007,132,2.078,5.670
https://fbr.gov.pk/,0.000s,33.779,0,0,-,0.000
https://fbr.gov.pk/,8.172s,4.465,2244,68,3.196,8.042
https://fbr.gov.pk/,16.042s,3.828,2295,68,2.662,15.495
https://fbtsarl.cd/fr/,5.293s,3.829,853,34,3.748,4.590
https://fbtsarl.cd/fr/,4.767s,3.943,853,34,3.778,4.109
https://fbtsarl.cd/fr/,6.793s,6.327,853,34,6.147,6.341
https://fiber.3bb.co.th/,119.346s,0.000,572,123,-,119.346
https://fiber.3bb.co.th/,120.424s,0.000,602,127,-,118.533
https://fiber.3bb.co.th/,0.000s,11.716,0,0,-,0.000
https://fidelitybank.ng/,1.647s,1.736,11,5,1.788,1.585
https://fidelitybank.ng/,0.598s,0.602,11,5,0.643,0.545
https://fidelitybank.ng/,3.862s,3.996,11,5,4.028,3.824
https://findaya.co.id/,5.702s,3.864,1046,27,2.677,4.724
https://findaya.co.id/,6.494s,3.408,1047,28,1.961,4.113
https://findaya.co.id/,11.410s,11.520,0,0,-,11.410
https://flic.kr/,6.828s,3.361,381,10,2.928,3.884
https://flic.kr/,6.279s,2.478,381,10,2.096,3.685
https://flic.kr/,5.429s,2.557,381,10,2.212,3.027
https://fm-base.co.uk/,38.958s,4.687,1986,394,3.662,8.732
https://fm-base.co.uk/,82.830s,3.694,1753,486,3.149,45.745
https://fm-base.co.uk/,39.960s,4.944,2098,424,2.998,31.314
https://follow.it/intro,9.459s,7.284,309,28,6.162,6.445
https://follow.it/intro,48.482s,24.494,5310,599,23.310,24.462
https://follow.it/intro,11.857s,7.805,309,29,6.529,8.805
https://fossee.in/,9.455s,5.034,1198,95,4.941,7.181
https://fossee.in/,10.446s,5.267,1198,95,4.943,10.079
https://fossee.in/,10.153s,6.297,1198,95,6.146,8.345
https://fptshop.com.vn/,29.073s,13.544,3832,220,3.062,17.351
https://fptshop.com.vn/,30.521s,15.042,3143,199,4.601,18.804
https://fptshop.com.vn/,31.025s,15.015,3171,198,2.878,23.984
https://freebitco.in/signup/,11.105s,10.223,861,46,5.610,10.040
https://freebitco.in/signup/,11.312s,10.004,861,46,5.744,9.161
https://freebitco.in/signup/,12.450s,10.650,861,46,6.150,11.433
https://fue.edu.eg/,3.710s,2.793,662,51,1.945,3.097
https://fue.edu.eg/,5.643s,4.496,662,51,3.948,4.820
https://fue.edu.eg/,6.144s,5.272,662,51,3.057,5.692
https://g.pconline.com.cn/,12.526s,9.286,781,49,7.438,11.277
https://g.pconline.com.cn/,46.310s,36.843,783,50,25.362,42.944
https://g.pconline.com.cn/,12.427s,9.721,796,49,7.996,11.993
https://game8.jp/,34.053s,7.103,7329,438,3.996,28.127
https://game8.jp/,31.107s,8.092,7299,435,3.445,27.130
https://game8.jp/,38.870s,7.409,7327,430,4.162,34.115
https://gamewith.jp/,18.026s,6.222,1816,81,4.946,16.513
https://gamewith.jp/,17.199s,5.780,1825,83,4.845,16.097
https://gamewith.jp/,15.253s,6.330,1825,83,5.709,14.122
https://garanteprivacy.it/,7.515s,5.157,3343,86,5.046,6.833
https://garanteprivacy.it/,6.516s,3.885,3344,87,3.662,5.349
https://garanteprivacy.it/,9.095s,4.342,3344,87,3.569,8.750
https://gbiz-id.go.jp/top/,19.920s,7.625,2114,78,4.902,16.563
https://gbiz-id.go.jp/top/,21.035s,7.346,2115,79,5.426,18.171
https://gbiz-id.go.jp/top/,21.286s,6.844,2114,78,4.112,15.444
https://geolsoc.org.uk/,8.607s,4.999,1431,169,3.162,7.094
https://geolsoc.org.uk/,11.283s,9.268,1431,169,7.145,11.035
https://geolsoc.org.uk/,8.516s,5.638,1431,169,3.399,8.290
https://gmw.cn/,0.000s,11.690,0,0,-,0.000
https://gmw.cn/,18.025s,9.545,3827,206,-,17.565
https://gmw.cn/,17.657s,10.120,3827,206,-,16.213
https://gov.go.tz/,2.703s,2.414,0,2,2.456,2.396
https://gov.go.tz/,5.038s,4.768,0,2,4.812,3.920
https://gov.go.tz/,3.145s,2.766,0,2,2.812,2.228
https://groww.in/,17.678s,9.792,1113,89,7.962,15.340
https://groww.in/,14.833s,5.688,1113,87,2.479,13.017
https://groww.in/,16.433s,6.109,1111,88,3.612,14.744
https://guidetothephilippines.ph/,27.409s,1.937,4205,133,1.429,2.248
https://guidetothephilippines.ph/,17.756s,1.866,1124,53,1.061,2.089
https://guidetothephilippines.ph/,18.986s,3.395,1123,52,2.781,3.588
https://habari.co.tz/,12.753s,5.865,2166,59,4.079,11.926
https://habari.co.tz/,10.478s,4.837,2166,59,4.246,9.230
https://habari.co.tz/,13.621s,5.596,2166,59,4.693,12.386
https://habarileo.co.tz/,10.749s,7.022,3391,92,4.396,9.769
https://habarileo.co.tz/,11.583s,8.072,3391,91,4.756,10.709
https://habarileo.co.tz/,10.636s,7.172,3391,92,4.545,9.808
https://healthefx.us/,9.905s,6.647,8750,37,4.530,8.984
https://healthefx.us/,8.883s,5.584,8750,37,3.761,7.605
https://healthefx.us/,8.163s,4.926,8750,37,3.110,6.670
https://heraldodemexico.com.mx/,42.667s,5.047,5771,347,4.612,41.593
https://heraldodemexico.com.mx/,39.435s,4.542,5809,345,3.612,38.393
https://heraldodemexico.com.mx/,48.942s,10.828,5760,352,9.595,47.726
https://hh.ru/,15.840s,4.391,533,98,1.734,13.706
https://hh.ru/,17.469s,3.844,532,97,2.393,12.586
https://hh.ru/,31.270s,10.355,2047,180,4.845,28.952
https://hidakaya.hiday.co.jp/,38.595s,11.148,3460,175,3.629,35.516
https://hidakaya.hiday.co.jp/,35.137s,13.515,3460,176,3.845,33.982
https://hidakaya.hiday.co.jp/,39.746s,14.507,3461,181,5.046,35.757
https://hmail.hanyang.ac.kr/mobile/mobileIndex.ds,4.476s,3.498,171,16,3.234,3.345
https://hmail.hanyang.ac.kr/mobile/mobileIndex.ds,6.074s,4.475,171,16,4.448,4.352
https://hmail.hanyang.ac.kr/mobile/mobileIndex.ds,4.473s,3.512,171,16,3.413,3.350
https://hochiminhcity.gov.vn/,12.574s,9.735,20770,130,4.762,12.097
