URL,plt,lh_si,pagesize,numreq,fcp,domC
https://teleport.net.mm/?EXP_TYPE=WEBP,1.805s,0.953,19,5,1.019,0.884
https://youngafricans.co.tz/?EXP_TYPE=ORG,22.290s,4.271,1702,75,3.396,16.058
https://mediasetinfinity.mediaset.it/?EXP_TYPE=WEBP,42.927s,28.400,4890,99,2.379,32.366
https://kickass.cd/?EXP_TYPE=WEBP,0.560s,0.534,11,5,0.578,0.500
https://fbr.gov.pk/?EXP_TYPE=AVIF,6.699s,2.228,1677,69,1.230,6.571
https://azbyka.ru/?EXP_TYPE=AVIF,2.616s,1.340,291,33,1.359,1.378
https://www.goindigo.in//?EXP_TYPE=WEBP,39.139s,11.019,3546,170,4.987,21.917
https://freebitco.in/signup/?EXP_TYPE=ORG,11.105s,10.223,861,46,5.610,10.040
https://aleqaria.com.eg/?EXP_TYPE=ORG,20.278s,6.741,2585,204,4.056,7.024
https://hidakaya.hiday.co.jp/?EXP_TYPE=ORG,38.595s,11.148,3460,175,3.629,35.516
https://www.movies-watch.com.pk/?EXP_TYPE=ORG,11.830s,8.774,321,40,7.845,10.920
https://shmff.gov.eg/wps/portal/MFF/Home/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zizRwtzDwsTAx9LMIMLAwcQ42DDMM8fYwN3M30w1EV-PsGmxo4GvoHBxuZuBu4OxvrRxGj3wAHcDQgTj8eBVH4jQ_Xj0K1AosPCJlRkBsaGmGQ6QgAb0CqJQ!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/?EXP_TYPE=ORG,119.820s,0.000,538,117,-,119.820
https://thenewsnigeria.com.ng/?EXP_TYPE=WEBP,12.250s,3.992,942,65,2.663,7.993
https://www.hec.gov.pk/english/Pages/default.aspx?EXP_TYPE=WEBP,41.046s,4.401,12121,191,3.910,39.622
https://priceoye.pk/?EXP_TYPE=AVIF,22.534s,13.080,5365,122,8.360,19.487
https://jang.com.pk/?EXP_TYPE=AVIF,15.195s,4.842,1182,87,3.012,5.293
https://nautil.us/?EXP_TYPE=WEBP,18.361s,7.837,2011,207,5.178,17.174
https://chsi.com.cn/?EXP_TYPE=ORG,120.042s,0.000,1350,138,-,120.042
https://www.gamers.co.jp/?EXP_TYPE=ORG,14.716s,5.642,8464,141,4.279,11.359
https://campusnews.com.ng/?EXP_TYPE=WEBP,5.585s,2.599,763,55,1.213,4.297
https://www.pulse.ng/?EXP_TYPE=WEBP,15.050s,3.490,603,75,2.912,11.552
https://m.lenta.ru/?EXP_TYPE=ORG,17.892s,4.543,902,130,4.235,10.549
https://www.ikulu.go.tz/?EXP_TYPE=AVIF,23.509s,2.853,16558,58,2.029,23.035
https://www.pavietnam.vn/?EXP_TYPE=ORG,20.109s,6.896,4699,172,3.495,13.193
https://kahoot.it/?EXP_TYPE=ORG,19.250s,18.418,1307,14,18.420,18.657
https://www.dedon.de/?EXP_TYPE=ORG,26.963s,14.706,856,41,12.118,25.698
https://publicservice.go.ke/?EXP_TYPE=AVIF,12.811s,3.104,762,70,3.046,7.632
https://www.isbank.com.tr/?EXP_TYPE=AVIF,11.527s,3.837,1985,100,2.429,7.646
https://usal.es/?EXP_TYPE=AVIF,26.428s,11.785,8371,268,2.911,14.898
https://visiontech.com.bd/?EXP_TYPE=ORG,9.272s,9.292,922,69,2.972,7.771
https://m.mt.co.kr/renew/?EXP_TYPE=WEBP,16.887s,8.845,1297,130,5.726,12.531
https://www.gst.gov.in/?EXP_TYPE=AVIF,4.870s,2.853,361,23,2.495,4.557
https://www.khabaronline.ir/?EXP_TYPE=AVIF,12.438s,4.045,851,54,1.345,9.853
https://www.esdm.go.id/?EXP_TYPE=ORG,27.803s,8.579,8272,282,4.111,25.393
https://immigration.gov.ng/?EXP_TYPE=WEBP,13.970s,3.450,2849,64,2.680,4.201
https://www.yapikredi.com.tr/?EXP_TYPE=ORG,19.991s,8.456,2272,93,3.150,14.462
https://m.mt.co.kr/renew/?EXP_TYPE=WEBP,19.664s,8.132,1296,129,5.263,11.795
https://alexu.edu.eg/?EXP_TYPE=ORG,13.211s,4.883,18382,106,4.044,11.976
https://shop.mtg.com.mm/?EXP_TYPE=WEBP,8.580s,8.265,865,62,5.695,6.746
https://www.ebay-kleinanzeigen.de/?EXP_TYPE=WEBP,11.009s,3.055,1307,104,2.148,9.966
