URL,plt,lh_si,pagesize,numreq,fcp,domC
https://www.20minutos.es/,19.79,1.795,2704.0,124.333,1.75,12.914
https://www.360doc.cn/index.html,15.385,9.027,1162.0,81.0,4.327,13.392
https://www.52pojie.cn/,18.126,2.597,187.667,31.667,2.41,17.28
https://www.9game.cn/,116.819,15.052,295.667,75.667,13.462,0.0
https://www.about.us/,11.636,7.577,2846.667,97.0,2.995,10.621
https://www.ac-versailles.fr/,13.758,6.151,1791.0,91.333,1.893,5.572
https://www.aldi.us/,11.464,5.698,1176.0,110.0,5.73,10.456
https://www.altcointrader.co.za/,120.273,4.953,2263.333,2805.333,4.459,9.709
https://www.americanas.com.br/,6.664,2.879,501.667,14.333,2.468,4.394
https://www.ansa.it/,20.802,6.455,2183.333,128.0,1.922,11.907
https://www.arag.de/,80.062,5.444,900.667,76.667,1.622,3.217
https://www.auchan.fr/,14.163,7.315,2307.0,172.0,1.912,11.964
https://www.bahn.de/,11.651,5.42,1129.0,68.667,1.969,10.584
https://www.bark.us/,12.732,6.563,1318.0,113.333,3.602,11.149
https://www.bbc.co.uk/,59.934,16.957,2941.667,312.667,18.644,40.245
https://www.beinsports.com.tr/,19.488,7.078,2274.333,141.333,6.099,16.032
https://www.believehousing.co.uk/,14.238,6.298,3866.0,76.0,3.647,14.141
https://www.biglobe.ne.jp/a-top/,12.478,2.289,452.0,65.0,1.837,11.976
https://www.bnf.fr/fr,14.875,7.305,2134.333,158.333,4.205,7.694
https://www.braintree.gov.uk/,8.478,5.669,1793.0,41.0,3.78,6.798
https://www.budgetair.co.uk/,17.286,7.563,612.0,101.0,2.101,13.524
https://www.businesslive.co.za/,127.271,7.973,30476.0,958.333,4.174,0.0
https://www.caixa.gov.br/Paginas/home-caixa.aspx,9.044,6.774,1713.0,62.0,4.48,8.319
https://www.caliente.mx/,9.893,1.392,603.333,63.333,1.368,6.223
https://www.cam.ac.uk/,23.398,5.785,2690.667,104.333,2.661,18.387
https://www.capitecbank.co.za/,9.987,3.855,1248.667,70.667,2.373,6.676
https://www.casevacanza.it/,24.598,8.138,1704.667,47.667,5.482,16.788
https://www.ccc.de/,5.181,4.647,109.667,13.667,1.196,4.837
https://www.cdmx.gob.mx/,12.03,4.828,3827.0,79.333,2.871,8.893
https://www.cervantes.es/default.htm,8.028,5.602,817.667,188.333,3.041,6.687
https://www.cfe.mx/Pages/default.aspx,29.969,22.776,4759.0,161.333,14.198,29.315
https://www.cinvestav.mx/,12.21,9.724,2891.0,180.0,4.496,8.765
https://www.citizensadvice.org.uk/,15.452,2.276,1018.0,64.333,1.7,11.071
https://www.cityoflondon.gov.uk/things-to-do,9.522,5.26,1082.0,27.0,2.499,6.71
https://www.cnil.fr/,3.873,2.646,660.667,50.667,2.144,3.56
https://www.cnnbrasil.com.br/,29.913,2.292,1631.0,329.0,1.301,10.013
https://www.cnrs.fr/fr,11.447,7.133,1396.667,45.667,1.866,8.137
https://www.conrad.de/,56.392,11.081,2132.667,182.667,2.772,7.401
https://www.correios.com.br/,9.47,7.372,3364.667,117.667,4.104,8.322
https://www.corriere.it/,28.97,10.002,1838.667,157.667,4.91,20.875
https://www.cumhuriyet.com.tr/,55.538,14.008,6457.0,394.333,3.465,32.39
https://www.cyberpuerta.mx/,25.436,4.632,4668.667,193.0,3.689,13.351
https://www.dailymail.co.uk/home/index.html,121.322,19.031,17060.333,759.667,113.566,0.0
https://www.dailymaverick.co.za/,26.722,2.907,1592.667,100.667,2.187,14.628
https://www.dailystar.co.uk/,29.708,14.154,2385.667,154.333,2.956,21.479
https://www.dedon.de/,10.95,6.218,1128.0,49.333,2.844,10.016
https://www.diariodesevilla.es/,21.96,9.588,2273.667,104.667,5.573,16.29
https://www.digital-forum.it/,53.929,6.814,1587.333,1558.333,4.649,0.0
https://www.dmm.co.jp/age_check/=/,9.215,1.846,503.333,30.0,1.863,5.287
https://www.dothome.co.kr/,8.835,5.546,2402.667,95.667,3.937,7.364
https://www.e-recht24.de/,10.826,6.898,892.333,74.333,3.2,3.838
https://www.ebay-kleinanzeigen.de/,17.386,6.768,1286.667,102.0,5.508,16.167
https://www.edureka.co/,15.944,11.886,1518.0,72.667,1.497,10.441
https://www.elastic.co/,38.122,8.356,34744.333,153.333,6.329,26.667
https://www.elbenwald.de/,12.516,4.906,1690.0,59.667,3.608,12.072
https://www.elcorteingles.es/,34.849,17.994,18529.667,113.667,12.03,33.279
https://www.eldiario.es/,22.422,5.395,2806.0,116.0,5.213,16.506
https://www.eleconomista.es/,27.092,4.826,2463.333,204.0,2.86,12.961
https://www.elfinanciero.com.mx/,12.624,5.332,1517.0,107.0,2.988,10.561
https://www.elmundo.es/,24.866,5.456,4467.667,175.667,4.357,19.276
https://www.espn.co.uk/,29.762,11.568,3095.667,125.667,5.725,9.271
https://www.estadao.com.br/,34.22,13.151,2724.667,236.333,3.09,18.055
https://www.excelsior.com.mx/,9.026,6.054,992.333,75.333,2.766,8.063
https://www.express.co.uk/,14.424,7.699,1289.333,90.0,1.697,10.969
https://www.fanatik.com.tr/,44.856,15.457,3821.667,197.333,3.323,25.093
https://www.fastmag.fr/,16.155,8.525,1887.667,145.0,2.485,11.88
https://www.feishu.cn/,32.11,12.977,3210.0,126.333,11.371,25.359
https://www.fidelity-online.de/,3.102,6.287,944.667,48.667,1.961,2.774
https://www.flexispot.de/,36.534,22.851,5793.333,198.667,3.491,19.905
https://www.flysafair.co.za/,8.447,2.078,2207.0,57.0,1.578,6.364
https://www.fnb.co.za/,11.567,3.09,1646.0,95.333,2.516,9.702
https://www.fotocasa.es/es/,15.101,3.071,1138.0,70.667,2.509,14.435
https://www.fotomac.com.tr/,13.249,6.006,1516.0,139.0,3.423,10.196
